,mfccs 0 mean,mfccs 0 std,mfccs 1 mean,mfccs 1 std,mfccs 2 mean,mfccs 2 std,mfccs 3 mean,mfccs 3 std,mfccs 4 mean,mfccs 4 std,mfccs 5 mean,mfccs 5 std,mfccs 6 mean,mfccs 6 std,mfccs 7 mean,mfccs 7 std,mfccs 8 mean,mfccs 8 std,mfccs 9 mean,mfccs 9 std,mfccs 10 mean,mfccs 10 std,mfccs 11 mean,mfccs 11 std,mfccs 12 mean,mfccs 12 std,rms mean,rms std,rms skew,zrate mean,zrate std,zrate skew,cent mean,cent std,cent skew,flat mean,flat std,flat skew,rolloff mean,rolloff std,rolloff skew,mel mean,mel std,mel skew,chroma 0 mean,chroma 0 std,chroma 1 mean,chroma 1 std,chroma 2 mean,chroma 2 std,chroma 3 mean,chroma 3 std,chroma 4 mean,chroma 4 std,chroma 5 mean,chroma 5 std,chroma 6 mean,chroma 6 std,chroma 7 mean,chroma 7 std,chroma 8 mean,chroma 8 std,chroma 9 mean,chroma 9 std,chroma 10 mean,chroma 10 std,chroma 11 mean,chroma 11 std,Engaged
0,-468.81215311440417,106.58199563773849,-3.5569993392605657,21.50836148682796,9.166654717448072,-2.1200199235172774,-18.30246124610874,-6.293612870649358,-5.323264678823949,-0.8195896522508918,-6.744300866287627,4.046109860998075,-2.562727873881135,65.67995180934523,36.6234406422493,23.624997710191504,21.078133059787053,13.173411884711498,14.23472340985652,14.5576998288027,12.704660888564774,13.454796361274429,9.30109805679033,9.044684698979804,8.403714991342927,9.201130825305903,0.008150630363859055,0.007879751855027903,1.0944231297420643,0.09096942204301076,0.08686029374373201,2.7806332122750566,1888.7107834542628,926.6517786535625,1.9223885020773965,0.020314228892969573,0.03968109172330069,2.9671078722503266,3748.7917401713707,1807.1808494710413,0.6303049797784991,0.02941151666799572,0.4241801412905345,6.89531678190153,0.2698494292673529,0.2603258783032734,0.2204472144533353,0.17706557280652174,0.1737076523326158,0.15673189113613206,0.16086798638111316,0.1753770102838473,0.298556642127329,0.44392768829454293,0.379026748795,0.23173043791726894,0.13058891573132683,0.13309865561902612,0.11844494583446366,0.07938902894403642,0.06786613523052273,0.08147063966324225,0.09921642044681298,0.07744025571105695,0.1551063704993794,0.20353358754776582,0.15229490250502792,0.11686404678015351,1.0
0,-487.3002323770367,103.06173182303336,1.3835511650518564,17.996593652896703,2.5757964048932407,5.317621731028784,-15.031779347871135,8.476271328180628,-3.1294507827119897,4.630744894578723,-6.3537816592661684,2.6852706619702853,-1.3386852810950065,86.6185355059328,26.769588005160614,31.58121458390228,6.968400506898509,10.981028170872582,6.729192209419362,10.27592295380721,5.254866860584553,8.800122103447132,5.7994508781745635,11.197682376624183,6.43136801146067,4.400682014620481,0.003880599336231041,0.004872170996880008,1.8407668511631672,0.08711751302083333,0.06405244091838011,1.982347581270146,2163.5702211599923,698.0307845532004,2.3144923892484273,0.024356294886821964,0.040694147471823525,4.046451636112796,4967.665100097656,1620.024357366476,-0.20740215688901054,0.0074226732262216155,0.05229535487041003,0.741324022967928,0.22848640496421765,0.3978528957392804,0.3815000537009954,0.2638448062062093,0.2535648436271813,0.22078885327360828,0.28421216895719703,0.32200836961743523,0.2908306932366124,0.2028638148532509,0.27786028880602925,0.18551066741434355,0.013352483892324815,0.057445540077121375,0.07216355923098224,0.06599622508968857,0.05076185892149883,0.015291115751072483,0.03797621560834985,0.07542327365895758,0.06139854742431173,0.07496813820810798,0.06129763017294308,0.05792141960001744,1.0
0,-464.52347877186884,111.16363383558848,-6.854044576089678,27.424560905431402,7.5854433388161295,-1.8121337646840996,-18.24828311110205,-8.477217353180924,-12.482910049870165,-4.968655620328323,-7.565324904156272,-0.11246002137911999,-2.325106429790044,54.721246579185525,39.093769513722535,23.630834359193763,21.090348363275123,14.972602808680882,12.604436802396513,13.085845843346814,12.66355907046136,13.065869953824642,10.495549592295836,9.224420889617036,9.951699627436795,8.770016726181852,0.009705073116161492,0.007694486432919748,0.6991760781631366,0.09021219665750915,0.08612532163404964,2.369884053567522,1738.6080021446933,960.0562272941503,1.8702562710157726,0.01540068569619817,0.031240184453824895,3.185981666355611,3202.8076171875,1741.2305580369073,0.8884241248310413,0.03585378187082204,0.4517025059606824,2.392297333268873,0.18237738923338806,0.16336749618943697,0.12342772167989484,0.09910865207982819,0.1341613550651389,0.11230894487217657,0.1363477926337104,0.15932315830913535,0.3025727090539951,0.5666936442008907,0.48192831217652127,0.23322855700659248,0.12521069557099038,0.11892238126444946,0.0833905352169769,0.07321071335409615,0.06475934332589968,0.07349369768218135,0.08388213555885587,0.09886237231773079,0.10115845544127655,0.18187670232183892,0.12030616491066257,0.12140105369178275,0.0
0,-524.9006331075029,124.54508946572294,-9.52177623981343,17.739820646384576,19.32515510012831,4.17379202691564,-23.13517508791324,3.4156340550252247,3.202196695862868,-1.5646440398816237,-4.238797977638651,3.8390099679595004,3.4358673839831173,63.63967863112003,18.129871467918527,21.687168196570603,6.065799427891684,11.068247773538939,6.507086437589756,16.611909708496416,11.005689084532303,14.888597806158884,8.420699693614305,7.04294476949327,4.5895971545263325,7.947509171728731,0.004404477870409791,0.006836694328015761,1.8343651237727823,0.06846326462765957,0.01886268899727333,-0.4349382364727945,1667.6684427543028,279.1252771678778,-0.08873261364391605,0.008819265867332587,0.007295193070840018,0.8357421886475622,3339.7081740359044,964.7434337213572,0.5495575677699943,0.013485025111948466,0.17945313854541,2.092403403858821,0.37534496563960507,0.46998350120912363,0.4264962285290819,0.2667248923029586,0.20369806927873313,0.20555383158711876,0.23220606638295332,0.20900528569646612,0.17934310197186923,0.19178633763432545,0.18617860494366156,0.2684254304801003,0.051389908674920506,0.07247563804565092,0.029178634853028223,0.07795444620031669,0.04842783817315747,0.039825553008787165,0.018759446199621645,0.032543359056678205,0.04414285339194189,0.04858897942161558,0.012853809859058467,0.059520894680164985,0.0
0,-461.9475272190427,113.23331779191781,-23.086779571123518,22.29511281623893,10.504056754367175,2.221985034656196,-27.22605038294163,-7.047109178287279,-8.93304232732694,-7.6009720228133775,-3.9094028278699935,-9.203739065384028,-4.0691699543383,37.09927133387472,23.28287785058907,13.829272980934338,9.721458916638055,13.645782707746466,7.464133080196581,7.131663667842283,6.6419789853950535,6.853983107004477,15.274305397186335,8.701089389059527,9.4753692272505,8.188953546431017,0.009568193480891206,0.009211409132919438,0.7853606860537781,0.07496402138157894,0.04257897624803467,0.6563850047824051,1757.773896715457,560.1352298237252,0.12060175491656196,0.01571658754838707,0.018758881913594143,0.8680421300298539,3530.8786492598683,1467.5269503488394,0.40565353514637675,0.04143247528036171,0.5121264470515157,1.8223856808113668,0.5439643722630247,0.37875018722491655,0.38401438231113694,0.19273006197101547,0.15195564700927885,0.13818155363791185,0.13868682781655484,0.1876904567501101,0.1527680609148808,0.1839153322490005,0.204825807956715,0.32285968029545864,0.11657716445251015,0.0424564992891697,0.1371967808605226,0.0660275151287547,0.04662220815466405,0.052860003053411354,0.06883247149357304,0.048853530922927706,0.06869568336975464,0.060406109660463815,0.06630711006590301,0.11227387157805899,0.0
0,-461.32588908392773,105.7362572385373,-8.719768592266282,22.454063543394852,6.098067283616397,-4.978439634446818,-19.62059409745131,-13.97049280692135,-10.835348128504217,-5.989379323986082,-7.214258045300236,3.564231175062182,-0.32647657335785657,67.20998069091779,33.16460706369357,25.77600996375674,21.700186289930024,17.81545145272095,15.333268807554932,14.375150501686337,17.608997212553486,13.813482586631872,10.162687802745767,10.666399135738803,9.664026218304695,8.517615063359218,0.00980808385207018,0.009479105099798648,1.0136491586503906,0.08732848608193278,0.06414029350224264,2.260847495411525,1897.902101014415,848.9303460798989,1.903998544027877,0.02196375745023404,0.04352315865879686,3.210728597512529,3762.542724609375,1839.5541357864993,0.6630168459718169,0.04284897875438758,0.6009813098141633,3.9585254703670945,0.2000425671496227,0.18126563432668705,0.18147338755166967,0.1667264079958915,0.16489391171216522,0.14290407615694212,0.14325652065645506,0.1849692196932642,0.3387407459099433,0.4413967470943034,0.4596343281960415,0.29328651332784395,0.09948943234017311,0.11369981075626195,0.1187447638525837,0.10892599067796549,0.0803521014161733,0.071032515124594,0.08140331654210062,0.07629901845193021,0.15127290857857942,0.1577346640582713,0.13113413996708206,0.13960579103621912,1.0
0,-464.52039098290624,98.32848819387311,1.12969572676946,19.047282453952203,1.6562174507184235,-1.985419193423053,-19.170266256159216,-11.14437645928375,-13.270061662754891,-0.9903009843280346,-4.625029243598476,2.33147350052504,0.5748131049054062,74.94254498813618,43.932757056885,22.033625484059858,17.897522491690466,14.616111950829978,14.583568661282696,15.026848112050201,15.364462938113544,13.27587454045405,10.015732889505358,7.657303555671178,8.552891985848413,8.611250959898195,0.0068219902933326845,0.0058471163318685425,0.6977861641722168,0.11301104942064606,0.1103288562812717,1.6304011323624332,2161.380477077035,1144.5066642548745,1.171610111067316,0.03612771189678363,0.06182886392200488,2.055731400363987,4134.435486525632,2101.963309845128,0.4377936555006675,0.018331511617177804,0.18969172754177274,3.677941549303511,0.18021194735774443,0.191106763271605,0.20441964186114076,0.23035334813606548,0.17405369123078426,0.149509926670266,0.20174677400221724,0.259760127275564,0.44482828666189117,0.42205228578978465,0.3529568367384601,0.1961967851755173,0.08617069820741992,0.10732604440693089,0.09542181614634263,0.11430753238380803,0.07078799515971011,0.07860356513563678,0.06583530555066665,0.0789515425769138,0.14702778752866516,0.16727489026676937,0.10998893049621114,0.10810295084871398,0.0
0,-461.13980846073014,112.3642269655506,-10.33937075872679,21.35395348433197,4.507249593619901,3.092073174118461,-13.385597659504674,-9.41385232349805,-8.580288958567216,-1.4489209104966114,-1.7068992748921894,0.6402948652446129,-1.0770445881323083,62.23413246386556,27.09426776182126,25.078397715854496,21.904023480053553,16.118157835605725,12.638433928893233,12.736721771236407,15.538278614856488,14.600730291075047,10.6581217741546,8.185279975567163,10.80317806287577,8.170615256654937,0.007851462566537773,0.007571315012206094,0.9768067490594188,0.08093780164092663,0.04293378525592179,0.8298904078257663,1847.4324848320457,645.2352729792952,0.9108982249833948,0.017472820686736515,0.03098858584958222,3.903226929101219,3781.321922508446,1672.8626667664364,0.4436780560973205,0.02730041663038143,0.33281068599469127,3.524696304864507,0.2623973356699623,0.2272818819824435,0.156506862840777,0.14863724947656015,0.18941801205168277,0.18010650079747725,0.22458040648663893,0.2119507660164905,0.2998790744676844,0.4498099335501506,0.39728687892795667,0.3176334158877627,0.12616678068386475,0.0848326203981047,0.07240522283825071,0.07012966141314916,0.06014463988621553,0.06734963883547584,0.09056612558053743,0.06833110507604746,0.09564448277685904,0.16959085544716618,0.10628398445601936,0.12139442124065383,1.0
0,-505.7364615040949,110.06888674372452,0.9841839565634481,18.821261671596137,8.249104690178092,-2.7067379258542297,-14.797863681135249,-7.845556847746396,-13.716980103462323,-1.3070428160615863,-5.568656591343255,-1.4326815739767376,0.0153391212895102,60.78524506955814,25.19230222279088,19.91722539491967,19.30478561091464,13.066317347572245,13.61657310392015,11.525179338473146,12.736366009892668,12.600295645659866,8.632472927911925,7.578711450264892,8.169256532926354,7.426526297086043,0.005798530739977789,0.006707965521025678,1.4365649561050156,0.07202526364164087,0.04156596192912822,1.48294333424058,1800.624442797769,579.702336982356,0.8401867237337033,0.015059399461160743,0.021551746108983708,2.7774833633785923,3856.2766816224844,1525.3237391342593,0.3383716613389105,0.018342070548502884,0.328834171408595,3.02526455975268,0.21657414012152693,0.2328371962887067,0.21684435122967147,0.20105785945829935,0.1926921687654398,0.16316312250255244,0.1920291731935771,0.19667840784687526,0.3004234720458837,0.3729690925354833,0.440407834932243,0.3207148123255016,0.07732896574574846,0.11276410818483379,0.10775008957287034,0.09807570633479197,0.1058333136297753,0.07471447570712986,0.0910245992464671,0.08398971832235506,0.1169179383895439,0.1269153384862211,0.17128662610573017,0.12159713650187604,0.0
0,-481.5548390877887,114.16493255265908,-11.74445116216397,16.055818233755,8.84167050462309,-7.000755689821613,-19.869275997473466,-12.522513228884113,-6.876539313984135,-1.4304719534546841,-9.456389897552246,5.416199447107019,-1.3629611465388622,66.81662263808936,17.200581491656948,26.03306717868467,15.220964625659951,13.913337481524236,13.049031863170386,12.740310739367166,18.29013540868598,15.675352846925614,8.963091494605024,6.6621318905267675,7.860395044059978,7.920787778614829,0.006543707363755271,0.006211821698385406,0.8874090260576574,0.07639097556089744,0.03461905740252497,0.5642212032601212,1779.6188750288154,377.46442139126253,-0.1262275112405588,0.012327612119364176,0.01295009316517431,1.0691095813921363,3551.7362154447114,1290.4982408725064,0.30922675230484015,0.01711618940167958,0.151739626629336,3.4726040806881735,0.2030502835263568,0.16217730876129804,0.2208610708914287,0.17035948396028344,0.18810383237794298,0.1935219961149138,0.2261216372537465,0.2920981952531658,0.33957622684993893,0.3842586202936959,0.43184391233740943,0.2741330088072878,0.08555577986665673,0.06817942765430267,0.06809368437018325,0.04534659898892221,0.10041773161449555,0.07915247957470942,0.050691458160079195,0.13341109058555684,0.136051057058656,0.12639174089922686,0.1380559392585707,0.10887481682746468,1.0
0,-454.8140017008336,103.81290248567568,-8.216569254842712,25.491741360274503,9.675426056805703,-2.0823873988358677,-14.91242900323517,-7.690768754491983,-10.611584519254933,-5.721445375498113,-3.5017819440922326,1.9545023446800207,-0.039601331634161165,73.62988055645204,40.09719242007303,26.09574059534016,19.167173616487762,13.004288766582354,16.153374513531876,12.31575557057131,13.297157002908728,13.42854201802767,10.143374630227926,9.380861153485277,10.39569513064076,8.266509514101585,0.008593338435005466,0.007946155238029622,0.8352951769447322,0.1002451297767035,0.10495851997681932,3.0287756911935335,1998.4268734169495,1082.4547017610992,2.4417218091162507,0.024736298157261225,0.049259896096764816,2.789204671859326,3872.248899343923,1826.783566263977,1.2206592794196978,0.030789456682307655,0.38299316318042903,3.551304248553769,0.2312946087608304,0.23433599104065614,0.17256546685622895,0.16300742848166522,0.19917863333072672,0.16364103925876922,0.19564731680289305,0.22582248518307768,0.3660164741778005,0.48301060748077396,0.3659378447345344,0.2380318489703183,0.10107603874957805,0.08926717312377333,0.08815005652733283,0.08819818477074474,0.09167492051690386,0.06923658078482425,0.07592434310058459,0.08989254917690245,0.1316943179697073,0.14010752252077024,0.13104617168677907,0.08218210606577961,1.0
